Purchasing Document Number	Item Number of Purchasing Document	Order Number	Order Type	Purchasing group	Net price in purchasing document (in doc	Price Unit	Storage Location	Short text	Name 1	Created on	Item delivery date	Scheduled quantity	Quantity of goods received	Open GR	EOW	WK	ReqDate	ReqQty	ComDate	ComQty	Comp GI Loc	Component	Comp GI Plant	Comp Qty	Base Unit of Measure	MX_SKU	ITEM_FAMILY	ITEM_TYPE	Requirement Tracking Number	Statistics-Relevant Delivery Date
0072966278	00038	000006594529	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	127.000	0.000	127.000	03/15/2026	202611	03/13/2026	127.000	03/13/2026	127.000	JBL1	CX07-INT-B1LP-A0	8020	127.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072966278	00039	000006613678	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	63.000	0.000	63.000	03/15/2026	202611	03/13/2026	63.000	03/13/2026	63.000	JBL1	CX07-INT-B1LP-A0	8020	63.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072966278	00040	000006613679	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	1152.000	0.000	1152.000	03/15/2026	202611	03/13/2026	1152.000	03/13/2026	1152.000	JBL1	CX07-INT-B1LP-A0	8020	1152.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072966278	00041	000006628499	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	03/13/2026	500.000	0.000	500.000	03/15/2026	202611	03/13/2026	500.000	03/13/2026	500.000	JBL1	CX07-INT-B1LP-A0	8020	500.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072966278	00042	000006628501	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	03/13/2026	153.000	0.000	153.000	03/15/2026	202611	03/13/2026	153.000	03/13/2026	153.000	JBL1	CX07-INT-B1LP-A0	8020	153.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072966278	00043	000006628642	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	03/13/2026	741.000	0.000	741.000	03/15/2026	202611	03/13/2026	741.000	03/13/2026	741.000	JBL1	CX07-INT-B1LP-A0	8020	741.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072966284	00012	000006526895	ZP50	M12	31300.00	1000	JBL1	900-9X556-0916-MI0	JABIL CIRCUIT INDIA PRIVATE	01/13/2025	08/15/2025	2917.000	0.000	2917.000	08/17/2025	202533	08/15/2025	2917.000	08/15/2025	2917.000	JBL1	SFG303285	8020	2917.000		MCX565M-CDUI_C11	AD	GALE 5		05/09/2025
0072966284	00013	000006635870	ZP50	M12	31300.00	1000	JBL1	900-9X556-0916-MI0	JABIL CIRCUIT INDIA PRIVATE	03/03/2025	06/20/2025	7630.000	0.000	7630.000	06/22/2025	202525	06/20/2025	7630.000	06/20/2025	7630.000	JBL1	SFG303285	8020	7630.000		MCX565M-CDUI_C11	AD	GALE 5		05/09/2025
0072966292	00012	000006438002	ZP50	M12	0.00	1	JBL1	SFG004639	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	05/02/2025	19.000	0.000	19.000	05/04/2025	202518	05/02/2025	19.000	05/02/2025	19.000	JBL1	MT28928A0-XCCF-CE	8020	19.000		SFG004639	AD	OPAL 6DX		05/04/2025
0072966292	00013	000006447285	ZP50	M12	0.00	1	JBL1	SFG004639	JABIL CIRCUIT INDIA PRIVATE	12/05/2024	05/02/2025	50.000	0.000	50.000	05/04/2025	202518	05/02/2025	50.000	05/02/2025	50.000	JBL1	MT28928A0-XCCF-CE	8020	50.000		SFG004639	AD	OPAL 6DX		05/04/2025
0072966292	00022	000006577356	ZP50	M12	0.00	1	JBL1	SFG004639	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	05/02/2025	65.000	0.000	65.000	05/04/2025	202518	05/02/2025	65.000	05/02/2025	65.000	JBL1	MT28928A0-XCCF-CE	8020	65.000		SFG004639	AD	OPAL 6DX		05/04/2025
0072966294	00013	000006446956	ZP50	M12	0.00	1	JBL1	SFG303652	JABIL CIRCUIT INDIA PRIVATE	12/05/2024	04/25/2025	930.000	0.000	930.000	04/27/2025	202517	04/25/2025	930.000	04/25/2025	930.000	JBL1	MT28808A0-FDCF-X	8020	930.000		SFG303652	AD	GALE 5		04/27/2025
0072968790	00010	000006395461	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	21.000	0.000	21.000	03/15/2026	202611	03/13/2026	21.000	03/13/2026	21.000	JBL1	CX07-INT-B1LP-A0	8020	21.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968790	00011	000006408062	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	640.000	0.000	640.000	03/15/2026	202611	03/13/2026	640.000	03/13/2026	640.000	JBL1	CX07-INT-B1LP-A0	8020	640.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968790	00012	000006419433	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	03/13/2026	35.000	0.000	35.000	03/15/2026	202611	03/13/2026	35.000	03/13/2026	35.000	JBL1	CX07-INT-B1LP-A0	8020	35.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968790	00013	000006437947	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	03/13/2026	32.000	0.000	32.000	03/15/2026	202611	03/13/2026	32.000	03/13/2026	32.000	JBL1	CX07-INT-B1LP-A0	8020	32.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968790	00018	000006519523	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/13/2026	10.000	0.000	10.000	03/15/2026	202611	03/13/2026	10.000	03/13/2026	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968790	00019	000006577679	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	03/13/2026	82.000	0.000	82.000	03/15/2026	202611	03/13/2026	82.000	03/13/2026	82.000	JBL1	CX07-INT-B1LP-A0	8020	82.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968791	00010	000006395822	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	939.000	0.000	939.000	03/15/2026	202611	03/13/2026	939.000	03/13/2026	939.000	JBL1	CX07-INT-B1LP-A0	8020	939.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968791	00012	000006519565	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/13/2026	10.000	0.000	10.000	03/15/2026	202611	03/13/2026	10.000	03/13/2026	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968792	00010	000006395823	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	11.000	0.000	11.000	03/15/2026	202611	03/13/2026	11.000	03/13/2026	11.000	JBL1	CX07-INT-B1LP-A0	8020	11.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968792	00014	000006480392	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	03/13/2026	142.000	0.000	142.000	03/15/2026	202611	03/13/2026	142.000	03/13/2026	142.000	JBL1	CX07-INT-B1LP-A0	8020	142.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968792	00015	000006506746	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	03/13/2026	751.000	0.000	751.000	03/15/2026	202611	03/13/2026	751.000	03/13/2026	751.000	JBL1	CX07-INT-B1LP-A0	8020	751.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968792	00016	000006519503	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/13/2026	10.000	0.000	10.000	03/15/2026	202611	03/13/2026	10.000	03/13/2026	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968792	00017	000006594685	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	20.000	0.000	20.000	03/15/2026	202611	03/13/2026	20.000	03/13/2026	20.000	JBL1	CX07-INT-B1LP-A0	8020	20.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968793	00010	000006395824	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	235.000	0.000	235.000	03/15/2026	202611	03/13/2026	235.000	03/13/2026	235.000	JBL1	CX07-INT-B1LP-A0	8020	235.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968793	00012	000006464099	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/13/2026	34.000	0.000	34.000	03/15/2026	202611	03/13/2026	34.000	03/13/2026	34.000	JBL1	CX07-INT-B1LP-A0	8020	34.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968793	00013	000006577334	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	03/13/2026	679.000	0.000	679.000	03/15/2026	202611	03/13/2026	679.000	03/13/2026	679.000	JBL1	CX07-INT-B1LP-A0	8020	679.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968793	00014	000006594578	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	2.000	0.000	2.000	03/15/2026	202611	03/13/2026	2.000	03/13/2026	2.000	JBL1	CX07-INT-B1LP-A0	8020	2.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968794	00010	000006395825	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	476.000	0.000	476.000	03/15/2026	202611	03/13/2026	476.000	03/13/2026	476.000	JBL1	CX07-INT-B1LP-A0	8020	476.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968794	00011	000006437837	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	03/13/2026	49.000	0.000	49.000	03/15/2026	202611	03/13/2026	49.000	03/13/2026	49.000	JBL1	CX07-INT-B1LP-A0	8020	49.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968794	00012	000006447244	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/05/2024	03/13/2026	37.000	0.000	37.000	03/15/2026	202611	03/13/2026	37.000	03/13/2026	37.000	JBL1	CX07-INT-B1LP-A0	8020	37.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968794	00016	000006464318	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/13/2026	307.000	0.000	307.000	03/15/2026	202611	03/13/2026	307.000	03/13/2026	307.000	JBL1	CX07-INT-B1LP-A0	8020	307.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968794	00017	000006613557	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	224.000	0.000	224.000	03/15/2026	202611	03/13/2026	224.000	03/13/2026	224.000	JBL1	CX07-INT-B1LP-A0	8020	224.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968795	00010	000006395826	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	739.000	0.000	739.000	03/15/2026	202611	03/13/2026	739.000	03/13/2026	739.000	JBL1	CX07-INT-B1LP-A0	8020	739.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968795	00011	000006407877	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	37.000	0.000	37.000	03/15/2026	202611	03/13/2026	37.000	03/13/2026	37.000	JBL1	CX07-INT-B1LP-A0	8020	37.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968795	00014	000006506747	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	03/13/2026	79.000	0.000	79.000	03/15/2026	202611	03/13/2026	79.000	03/13/2026	79.000	JBL1	CX07-INT-B1LP-A0	8020	79.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968795	00015	000006519524	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/13/2026	10.000	0.000	10.000	03/15/2026	202611	03/13/2026	10.000	03/13/2026	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968795	00016	000006613723	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	228.000	0.000	228.000	03/15/2026	202611	03/13/2026	228.000	03/13/2026	228.000	JBL1	CX07-INT-B1LP-A0	8020	228.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968796	00010	000006395827	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	893.000	0.000	893.000	03/15/2026	202611	03/13/2026	893.000	03/13/2026	893.000	JBL1	CX07-INT-B1LP-A0	8020	893.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968796	00011	000006407993	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	74.000	0.000	74.000	03/15/2026	202611	03/13/2026	74.000	03/13/2026	74.000	JBL1	CX07-INT-B1LP-A0	8020	74.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968797	00010	000006395828	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	681.000	0.000	681.000	03/15/2026	202611	03/13/2026	681.000	03/13/2026	681.000	JBL1	CX07-INT-B1LP-A0	8020	681.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968797	00012	000006480666	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	03/13/2026	59.000	0.000	59.000	03/15/2026	202611	03/13/2026	59.000	03/13/2026	59.000	JBL1	CX07-INT-B1LP-A0	8020	59.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968798	00010	000006395829	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	746.000	0.000	746.000	03/15/2026	202611	03/13/2026	746.000	03/13/2026	746.000	JBL1	CX07-INT-B1LP-A0	8020	746.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968798	00011	000006407955	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	241.000	0.000	241.000	03/15/2026	202611	03/13/2026	241.000	03/13/2026	241.000	JBL1	CX07-INT-B1LP-A0	8020	241.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968798	00014	000006464329	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/13/2026	404.000	0.000	404.000	03/15/2026	202611	03/13/2026	404.000	03/13/2026	404.000	JBL1	CX07-INT-B1LP-A0	8020	404.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968798	00015	000006612418	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	183.000	0.000	183.000	03/15/2026	202611	03/13/2026	183.000	03/13/2026	183.000	JBL1	CX07-INT-B1LP-A0	8020	183.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968799	00010	000006395830	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	896.000	0.000	896.000	03/15/2026	202611	03/13/2026	896.000	03/13/2026	896.000	JBL1	CX07-INT-B1LP-A0	8020	896.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968799	00011	000006408011	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	24.000	0.000	24.000	03/15/2026	202611	03/13/2026	24.000	03/13/2026	24.000	JBL1	CX07-INT-B1LP-A0	8020	24.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968799	00014	000006594669	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	217.000	0.000	217.000	03/15/2026	202611	03/13/2026	217.000	03/13/2026	217.000	JBL1	CX07-INT-B1LP-A0	8020	217.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968799	00015	000006613000	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	59.000	0.000	59.000	03/15/2026	202611	03/13/2026	59.000	03/13/2026	59.000	JBL1	CX07-INT-B1LP-A0	8020	59.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968799	00016	000006613001	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	150.000	0.000	150.000	03/15/2026	202611	03/13/2026	150.000	03/13/2026	150.000	JBL1	CX07-INT-B1LP-A0	8020	150.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968800	00010	000006395831	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	1335.000	0.000	1335.000	03/15/2026	202611	03/13/2026	1335.000	03/13/2026	1335.000	JBL1	CX07-INT-B1LP-A0	8020	1335.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968800	00012	000006519434	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/13/2026	10.000	0.000	10.000	03/15/2026	202611	03/13/2026	10.000	03/13/2026	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00010	000006395832	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	68.000	0.000	68.000	03/15/2026	202611	03/13/2026	68.000	03/13/2026	68.000	JBL1	CX07-INT-B1LP-A0	8020	68.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00011	000006407776	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	339.000	0.000	339.000	03/15/2026	202611	03/13/2026	339.000	03/13/2026	339.000	JBL1	CX07-INT-B1LP-A0	8020	339.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00012	000006445620	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/05/2024	03/13/2026	30.000	0.000	30.000	03/15/2026	202611	03/13/2026	30.000	03/13/2026	30.000	JBL1	CX07-INT-B1LP-A0	8020	30.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00016	000006464424	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/13/2026	290.000	0.000	290.000	03/15/2026	202611	03/13/2026	290.000	03/13/2026	290.000	JBL1	CX07-INT-B1LP-A0	8020	290.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00017	000006554990	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	03/13/2026	37.000	0.000	37.000	03/15/2026	202611	03/13/2026	37.000	03/13/2026	37.000	JBL1	CX07-INT-B1LP-A0	8020	37.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00018	000006594707	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	68.000	0.000	68.000	03/15/2026	202611	03/13/2026	68.000	03/13/2026	68.000	JBL1	CX07-INT-B1LP-A0	8020	68.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00019	000006613692	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	247.000	0.000	247.000	03/15/2026	202611	03/13/2026	247.000	03/13/2026	247.000	JBL1	CX07-INT-B1LP-A0	8020	247.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968801	00020	000006613694	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	267.000	0.000	267.000	03/15/2026	202611	03/13/2026	267.000	03/13/2026	267.000	JBL1	CX07-INT-B1LP-A0	8020	267.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968802	00010	000006395833	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	721.000	0.000	721.000	03/15/2026	202611	03/13/2026	721.000	03/13/2026	721.000	JBL1	CX07-INT-B1LP-A0	8020	721.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968802	00011	000006407970	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/13/2026	115.000	0.000	115.000	03/15/2026	202611	03/13/2026	115.000	03/13/2026	115.000	JBL1	CX07-INT-B1LP-A0	8020	115.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968802	00014	000006577784	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	03/13/2026	94.000	0.000	94.000	03/15/2026	202611	03/13/2026	94.000	03/13/2026	94.000	JBL1	CX07-INT-B1LP-A0	8020	94.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968803	00010	000006395834	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	196.000	0.000	196.000	03/15/2026	202611	03/13/2026	196.000	03/13/2026	196.000	JBL1	CX07-INT-B1LP-A0	8020	196.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968803	00012	000006506822	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	03/13/2026	34.000	0.000	34.000	03/15/2026	202611	03/13/2026	34.000	03/13/2026	34.000	JBL1	CX07-INT-B1LP-A0	8020	34.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968803	00013	000006554931	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	03/13/2026	166.000	0.000	166.000	03/15/2026	202611	03/13/2026	166.000	03/13/2026	166.000	JBL1	CX07-INT-B1LP-A0	8020	166.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968803	00014	000006594727	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	104.000	0.000	104.000	03/15/2026	202611	03/13/2026	104.000	03/13/2026	104.000	JBL1	CX07-INT-B1LP-A0	8020	104.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968804	00010	000006395835	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	398.000	0.000	398.000	03/15/2026	202611	03/13/2026	398.000	03/13/2026	398.000	JBL1	CX07-INT-B1LP-A0	8020	398.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968804	00013	000006577649	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	03/13/2026	538.000	0.000	538.000	03/15/2026	202611	03/13/2026	538.000	03/13/2026	538.000	JBL1	CX07-INT-B1LP-A0	8020	538.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968804	00014	000006577650	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	03/13/2026	147.000	0.000	147.000	03/15/2026	202611	03/13/2026	147.000	03/13/2026	147.000	JBL1	CX07-INT-B1LP-A0	8020	147.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968805	00010	000006395836	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	37.000	0.000	37.000	03/15/2026	202611	03/13/2026	37.000	03/13/2026	37.000	JBL1	CX07-INT-B1LP-A0	8020	37.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968805	00012	000006464404	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/13/2026	162.000	0.000	162.000	03/15/2026	202611	03/13/2026	162.000	03/13/2026	162.000	JBL1	CX07-INT-B1LP-A0	8020	162.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968805	00013	000006480393	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	03/13/2026	90.000	0.000	90.000	03/15/2026	202611	03/13/2026	90.000	03/13/2026	90.000	JBL1	CX07-INT-B1LP-A0	8020	90.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968805	00014	000006594579	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	533.000	0.000	533.000	03/15/2026	202611	03/13/2026	533.000	03/13/2026	533.000	JBL1	CX07-INT-B1LP-A0	8020	533.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968805	00015	000006594580	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	03/13/2026	111.000	0.000	111.000	03/15/2026	202611	03/13/2026	111.000	03/13/2026	111.000	JBL1	CX07-INT-B1LP-A0	8020	111.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968805	00016	000006613693	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	03/13/2026	160.000	0.000	160.000	03/15/2026	202611	03/13/2026	160.000	03/13/2026	160.000	JBL1	CX07-INT-B1LP-A0	8020	160.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968806	00010	000006395837	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/13/2026	14.000	0.000	14.000	03/15/2026	202611	03/13/2026	14.000	03/13/2026	14.000	JBL1	CX07-INT-B1LP-A0	8020	14.000		SFG613658	AD	GREMLIN 7		03/29/2026
0072968806	00012	000006506617	ZP50	M12	0.00	1	JBL1	SFG613658	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	03/13/2026	703.000	0.000	703.000	03/15/2026	202611	03/13/2026	703.000	03/13/2026	703.000	JBL1	CX07-INT-B1LP-A0	8020	703.000		SFG613658	AD	GREMLIN 7		03/29/2026
